0	1.8999099909991
1	1.8991899189918993
2	1.898989898989899
3	1.898999899989999
4	1.8988198819881987
5	1.898879887988799
6	1.899089908990899
7	1.8994399439943994
8	1.8997499749974998
9	1.9001500150015
10	1.9005600560056006
11	1.9014401440144015
12	1.9023302330233023
13	1.9034603460346036
14	1.907830783078308
15	1.9096109610961096
16	1.9113411341134114
17	1.9125012501250125
18	1.913931393139314
19	1.915901590159016
20	1.9177817781778177
21	1.9197919791979199
22	1.9226222622262226
23	1.9243124312431243
24	1.928022802280228
25	1.9296829682968297
26	1.932013201320132
27	1.9328032803280328
28	1.9377837783778378
29	1.9385338533853385
30	1.9428542854285429
31	1.944944494449445
32	1.9432343234323433
33	1.9454545454545455
34	1.950995099509951
35	1.9515851585158517
36	1.9551155115511551
37	1.9635463546354635
38	1.9662166216621662
39	1.9728572857285729
40	1.9763576357635764
41	1.9789278927892788
42	1.9816581658165817
43	1.987948794879488
44	1.992819281928193
45	1.998899889988999
46	1.9988398839883987
47	2.002830283028303
48	2.011831183118312
49	2.016561656165617
50	2.0166616661666166
51	2.0187218721872187
52	2.022292229222922
53	2.0231723172317233
54	2.024912491249125
55	2.0264026402640263
56	2.027752775277528
57	2.0234323432343233
58	2.0267926792679267
59	2.0291129112911293
60	2.0344734473447343
61	2.046194619461946
62	2.0438443844384437
63	2.042164216421642
64	2.0434743474347434
65	2.047964796479648
66	2.0577157715771577
67	2.061696169616962
68	2.071087108710871
69	2.0713371337133712
70	2.0786278627862784
71	2.078127812781278
72	2.0814481448144813
73	2.0833183318331834
74	2.0858085808580857
75	2.0878487848784877
76	2.091789178917892
77	2.0965696569656966
78	2.0954995499549955
79	2.101850185018502
80	2.1094109410941093
81	2.1001200120012
82	2.1017201720172016
83	2.0975597559755976
84	2.0998899889989
85	2.1061106110611063
86	2.1108510851085107
87	2.112101210121012
88	2.1123912391239124
89	2.1063606360636062
90	2.108110811081108
91	2.104660466046605
92	2.1188318831883186
93	2.1265826582658267
94	2.123062306230623
95	2.1204720472047205
96	2.1213121312131213
97	2.105980598059806
98	2.1146114611461146
99	2.1244424442444245
100	2.126142614261426
101	2.142024202420242
102	2.135923592359236
103	2.1393139313931395
104	2.1425142514251427
105	2.1464746474647463
106	2.1474747474747473
107	2.154685468546855
108	2.139013901390139
109	2.1383938393839386
110	2.136903690369037
111	2.162846284628463
112	2.1591659165916592
113	2.15999599959996
114	2.1571157115711572
115	2.1573357335733574
116	2.1527552755275527
117	2.1555655565556555
118	2.1574557455745573
119	2.1596659665966595
120	2.1603260326032605
121	2.1615261526152616
122	2.162616261626163
123	2.166066606660666
124	2.1826282628262828
125	2.1844684468446847
126	2.1753975397539755
127	2.179027902790279
128	2.177687768776878
129	2.1818281828182817
130	2.19018901890189
131	2.1938593859385938
132	2.191189118911891
133	2.1920792079207922
134	2.1956895689568956
135	2.197049704970497
136	2.196429642964296
137	2.1885988598859885
138	2.1868386838683866
139	2.1956195619561956
140	2.204930493049305
141	2.211881188118812
142	2.203660366036604
143	2.205900590059006
144	2.2295829582958295
145	2.2304030403040302
146	2.2304830483048304
147	2.229122912291229
148	2.235833583358336
149	2.2417441744174416
150	2.262056205620562
151	2.276167616761676
152	2.28000800080008
153	2.275137513751375
154	2.2873687368736872
155	2.2856485648564857
156	2.285088508850885
157	2.3047904790479046
158	2.306060606060606
159	2.3036703670367036
160	2.3048004800480046
161	2.3033703370337033
162	2.3147214721472147
163	2.3133713371337135
164	2.3131513151315133
165	2.31020102010201
166	2.308820882088209
167	2.3346534653465345
168	2.325032503250325
169	2.3216321632163215
170	2.33012301230123
171	2.32003200320032
172	2.320692069206921
173	2.3215021502150215
174	2.3295329532953297
175	2.3285428542854287
176	2.32968296829683
177	2.3304630463046303
178	2.3505650565056504
179	2.355935593559356
180	2.3662966296629664
181	2.3631963196319634
182	2.363046304630463
183	2.3605060506050606
184	2.3720972097209723
185	2.3605960596059608
186	2.354305430543054
187	2.3588758875887588
188	2.355855585558556
189	2.3726772677267727
190	2.3845784578457847
191	2.3773477347734775
192	2.355655565556556
193	2.3559655965596558
194	2.3757875787578757
195	2.3762776277627764
196	2.37976797679768
197	2.3806680668066806
198	2.373827382738274
